Age,In Squad,Appearances,Goals,Assists,Yellow Cards,Second Yellows,Straight Reds,Substituted On,Substituted Off,PPG,Minutes Played,Season,Placement,Champions League,Domestic Cup,TOTY,TOTY_Nominee,League_bundesliga,League_laliga,League_ligue-1,League_premier-league,League_serie-a,Position_Attacker,Position_Defender,Position_Goalkeeper,Position_Midfielder
33,38,24,0,0,2,0,0,0,0,1.33,2220.0,14,15,0,0,0,0,False,False,False,True,False,False,False,True,False
31,18,17,0,0,1,0,0,0,0,0.94,1530.0,14,15,0,0,0,0,False,False,False,True,False,False,False,True,False
18,32,32,1,1,2,0,0,5,4,1.19,2422.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
24,43,37,2,4,5,0,0,4,3,1.11,3035.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
22,41,37,1,0,8,1,0,1,0,1.08,3272.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
25,42,34,4,0,10,0,0,2,4,1.32,2887.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
23,41,23,1,1,4,0,0,2,4,1.26,1955.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
24,28,18,0,0,3,0,0,6,2,1.22,1104.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
27,27,16,0,0,4,0,0,2,1,1.25,1321.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
22,41,11,0,1,1,1,0,2,0,1.73,909.0,14,15,0,0,0,0,False,False,False,True,False,False,True,False,False
26,42,42,11,8,3,0,1,1,2,1.21,3782.0,14,15,0,0,0,0,False,False,False,True,False,False,False,False,True
22,42,30,1,2,4,0,0,15,5,1.37,1572.0,14,15,0,0,0,0,False,False,False,True,False,False,False,False,True
29,44,42,2,3,9,0,0,5,14,1.21,3272.0,14,15,0,0,0,0,False,False,False,True,False,False,False,False,True
29,32,30,3,0,1,0,0,12,10,1.4,1815.0,14,15,0,0,0,0,False,False,False,True,False,False,False,False,True
21,32,18,1,3,2,0,0,4,13,1.11,1101.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
19,38,38,9,0,2,0,0,14,18,1.34,2371.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
24,42,28,2,2,1,0,0,7,9,1.04,1758.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
24,39,33,8,3,0,0,0,9,11,1.03,2174.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
26,40,33,8,4,4,0,0,8,12,1.18,2266.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
27,37,32,3,6,0,0,0,9,8,1.25,2127.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
23,26,16,0,0,4,0,0,8,5,1.19,710.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
34,38,19,2,1,1,0,0,13,5,1.47,623.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
32,27,12,0,0,0,0,0,6,6,1.5,486.0,14,15,0,0,0,0,False,False,False,True,False,True,False,False,False
27,38,37,0,0,2,0,0,0,0,1.05,3330.0,14,16,0,0,0,0,False,False,False,True,False,False,False,True,False
22,21,16,1,0,1,0,0,1,4,1.44,1309.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
27,16,15,1,0,4,0,0,1,1,1.2,1276.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
23,28,27,0,0,7,0,0,0,3,0.93,2375.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
28,42,38,3,2,2,1,0,2,2,1.24,3311.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
24,41,29,3,1,7,0,1,2,1,1.14,2524.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
26,16,14,1,0,3,0,0,3,3,1.71,923.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
24,43,21,0,3,1,1,0,5,3,1.05,1453.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
32,39,34,1,0,4,0,0,1,3,1.26,2971.0,14,16,0,0,0,0,False,False,False,True,False,False,True,False,False
28,36,34,2,4,6,0,0,3,2,1.18,2826.0,14,16,0,0,0,0,False,False,False,True,False,False,False,False,True
27,26,19,1,2,6,0,0,8,7,1.32,977.0,14,16,0,0,0,0,False,False,False,True,False,False,False,False,True
25,18,11,0,0,3,0,0,10,1,0.91,331.0,14,16,0,0,0,0,False,False,False,True,False,False,False,False,True
30,37,31,0,3,7,0,1,3,8,1.32,2486.0,14,16,0,0,0,0,False,False,False,True,False,False,False,False,True
31,16,11,0,0,2,0,0,3,6,1.18,666.0,14,16,0,0,0,0,False,False,False,True,False,False,False,False,True
20,42,40,4,3,6,0,0,10,14,1.03,2721.0,14,16,0,0,0,0,False,False,False,True,False,True,False,False,False
24,33,33,11,5,8,0,0,3,8,1.21,2751.0,14,16,0,0,0,0,False,False,False,True,False,True,False,False,False
25,40,32,3,3,1,0,0,8,7,1.34,2264.0,14,16,0,0,0,0,False,False,False,True,False,True,False,False,False
24,21,18,5,2,2,0,0,3,6,1.11,1332.0,14,16,0,0,0,0,False,False,False,True,False,True,False,False,False
25,39,39,6,5,3,0,0,9,21,1.13,2679.0,14,16,0,0,0,0,False,False,False,True,False,True,False,False,False
29,31,27,7,4,3,0,0,6,7,1.22,1846.0,14,16,0,0,0,0,False,False,False,True,False,True,False,False,False
31,33,23,3,1,2,0,1,12,5,1.0,1063.0,14,16,0,0,0,0,False,False,False,True,False,True,False,False,False
21,42,42,0,0,2,0,0,0,1,1.05,3775.0,14,17,0,0,0,0,False,False,False,True,False,False,False,True,False
24,22,21,0,0,3,0,0,3,2,1.0,1664.0,14,17,0,0,0,0,False,False,False,True,False,False,True,False,False
21,33,31,1,0,6,0,1,7,2,1.03,2231.0,14,17,0,0,0,0,False,False,False,True,False,False,True,False,False
27,33,31,3,0,7,0,0,0,6,1.16,2537.0,14,17,0,0,0,0,False,False,False,True,False,False,True,False,False
24,28,27,0,2,11,0,0,5,9,0.96,1995.0,14,17,0,0,0,0,False,False,False,True,False,False,True,False,False
21,30,16,0,0,4,0,0,7,4,1.13,917.0,14,17,0,0,0,0,False,False,False,True,False,False,True,False,False
29,28,28,2,2,4,0,1,1,3,0.89,2380.0,14,17,0,0,0,0,False,False,False,True,False,False,True,False,False
29,23,22,0,1,5,0,0,1,1,1.14,1846.0,14,17,0,0,0,0,False,False,False,True,False,False,True,False,False
25,26,23,1,1,4,0,0,2,2,1.3,1895.0,14,17,0,0,0,0,False,False,False,True,False,False,False,False,True
22,30,26,1,1,6,0,0,16,5,0.96,1176.0,14,17,0,0,0,0,False,False,False,True,False,False,False,False,True
31,41,37,1,2,5,0,0,9,20,1.03,2315.0,14,17,0,0,0,0,False,False,False,True,False,False,False,False,True
29,30,26,0,1,5,0,0,7,6,1.12,1731.0,14,17,0,0,0,0,False,False,False,True,False,False,False,False,True
30,38,37,1,1,5,0,0,1,3,1.0,3177.0,14,17,0,0,0,0,False,False,False,True,False,False,False,False,True
24,36,36,11,3,7,0,0,2,8,0.97,2968.0,14,17,0,0,0,0,False,False,False,True,False,True,False,False,False
24,40,38,10,2,3,0,0,3,12,0.89,2917.0,14,17,0,0,0,0,False,False,False,True,False,True,False,False,False
23,35,35,4,4,7,0,1,3,11,1.0,2651.0,14,17,0,0,0,0,False,False,False,True,False,True,False,False,False
30,36,34,6,1,9,0,0,4,13,1.15,2529.0,14,17,0,0,0,0,False,False,False,True,False,True,False,False,False
19,33,22,2,2,4,0,0,17,3,0.73,824.0,14,17,0,0,0,0,False,False,False,True,False,True,False,False,False
29,39,39,0,0,1,0,0,0,0,0.97,3510.0,14,18,0,0,0,0,False,False,False,True,False,False,False,True,False
20,39,22,2,0,3,0,1,1,0,1.18,1940.0,14,18,0,0,0,0,False,False,False,True,False,False,True,False,False
28,38,37,1,2,12,0,0,0,1,0.92,3287.0,14,18,0,0,0,0,False,False,False,True,False,False,True,False,False
25,26,22,1,1,3,0,0,2,2,1.09,1780.0,14,18,0,0,0,0,False,False,False,True,False,False,True,False,False
27,34,32,0,3,3,0,0,2,0,0.91,2761.0,14,18,0,0,0,0,False,False,False,True,False,False,True,False,False
31,24,24,3,0,3,0,0,0,1,0.92,2110.0,14,18,0,0,0,0,False,False,False,True,False,False,True,False,False
32,28,15,0,1,1,0,0,4,1,1.13,997.0,14,18,0,0,0,0,False,False,False,True,False,False,True,False,False
32,40,27,1,2,3,0,1,6,3,1.04,1875.0,14,18,0,0,0,0,False,False,False,True,False,False,True,False,False
25,38,38,2,3,10,0,0,3,1,0.97,3223.0,14,18,0,0,0,0,False,False,False,True,False,False,False,False,True
32,42,24,1,0,4,0,0,1,6,1.13,1991.0,14,18,0,0,0,0,False,False,False,True,False,False,False,False,True
31,30,29,0,5,7,0,0,1,4,0.72,2457.0,14,18,0,0,0,0,False,False,False,True,False,False,False,False,True
21,40,40,0,1,2,0,0,3,10,0.95,3277.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
24,30,28,9,2,2,0,0,6,13,0.86,1881.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
29,21,21,3,0,1,0,0,2,12,0.81,1557.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
28,20,20,2,3,3,0,0,3,10,1.15,1458.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
30,20,19,0,1,2,0,0,5,9,0.63,1180.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
31,35,33,7,2,3,0,0,16,11,0.97,1667.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
29,24,24,2,4,1,0,0,17,5,1.17,818.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
31,33,25,1,0,4,0,0,17,6,0.84,850.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
34,39,32,2,0,2,0,0,12,10,1.06,1803.0,14,18,0,0,0,0,False,False,False,True,False,True,False,False,False
26,38,13,0,0,0,0,0,0,0,0.23,1170.0,14,19,0,0,0,0,False,False,False,True,False,False,False,True,False
38,30,27,0,1,0,0,0,0,0,0.85,2430.0,14,19,0,0,0,0,False,False,False,True,False,False,False,True,False
27,20,19,1,0,3,1,0,1,2,0.47,1626.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
26,19,19,0,0,4,0,0,0,3,0.53,1676.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
27,30,18,0,0,3,0,0,2,0,0.89,1478.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
20,36,19,0,0,0,0,0,7,5,0.68,1142.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
27,34,16,0,1,0,0,0,2,2,0.63,1166.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
30,28,28,0,5,2,0,0,2,9,0.64,2178.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
30,32,17,0,0,0,0,0,4,0,0.65,1280.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
32,37,32,0,1,3,0,0,4,3,0.72,2486.0,14,19,0,0,0,0,False,False,False,True,False,False,True,False,False
22,31,22,0,0,6,0,0,3,10,0.59,1584.0,14,19,0,0,0,0,False,False,False,True,False,False,False,False,True
23,20,13,0,0,0,0,0,4,5,0.23,799.0,14,19,0,0,0,0,False,False,False,True,False,False,False,False,True
31,38,38,2,1,5,0,0,1,2,0.53,3311.0,14,19,0,0,0,0,False,False,False,True,False,False,False,False,True
34,29,27,1,1,3,1,0,5,6,0.59,1949.0,14,19,0,0,0,0,False,False,False,True,False,False,False,False,True
31,37,30,0,2,2,0,0,9,16,0.63,1700.0,14,19,0,0,0,0,False,False,False,True,False,False,False,False,True
19,30,29,4,1,1,0,0,13,6,0.45,1712.0,14,19,0,0,0,0,False,False,False,True,False,True,False,False,False
23,22,22,5,2,2,0,0,1,4,0.77,1865.0,14,19,0,0,0,0,False,False,False,True,False,True,False,False,False
22,35,28,5,3,4,0,0,14,6,0.71,1411.0,14,19,0,0,0,0,False,False,False,True,False,True,False,False,False
23,35,35,10,6,7,1,0,5,12,0.69,2645.0,14,19,0,0,0,0,False,False,False,True,False,True,False,False,False
29,35,33,5,3,5,0,0,5,8,0.67,2294.0,14,19,0,0,0,0,False,False,False,True,False,True,False,False,False
27,34,21,0,0,1,0,0,12,4,0.86,1044.0,14,19,0,0,0,0,False,False,False,True,False,True,False,False,False
25,43,11,0,0,0,0,0,0,0,0.73,990.0,14,20,0,0,0,0,False,False,False,True,False,False,False,True,False
33,36,31,0,0,1,0,0,0,0,0.65,2790.0,14,20,0,0,0,0,False,False,False,True,False,False,False,True,False
21,38,35,0,2,8,0,0,3,3,0.6,2901.0,14,20,0,0,0,0,False,False,False,True,False,False,True,False,False
21,21,12,0,0,2,0,0,0,2,0.42,1014.0,14,20,0,0,0,0,False,False,False,True,False,False,True,False,False
25,42,22,0,1,2,0,0,5,5,0.91,1405.0,14,20,0,0,0,0,False,False,False,True,False,False,True,False,False
20,36,29,0,1,9,0,0,4,5,0.93,2334.0,14,20,0,0,0,0,False,False,False,True,False,False,True,False,False
28,39,31,0,0,3,1,0,0,0,0.81,2765.0,14,20,0,0,0,0,False,False,False,True,False,False,True,False,False
27,24,18,0,0,4,0,0,4,2,0.94,1275.0,14,20,0,0,0,0,False,False,False,True,False,False,True,False,False
29,37,36,1,0,4,0,0,0,2,0.69,3169.0,14,20,0,0,0,0,False,False,False,True,False,False,True,False,False
20,35,28,0,2,2,0,0,5,7,0.5,2068.0,14,20,0,0,0,0,False,False,False,True,False,False,False,False,True
28,41,37,1,0,7,0,0,6,13,0.65,2619.0,14,20,0,0,0,0,False,False,False,True,False,False,False,False,True
25,26,25,1,2,7,0,0,4,11,0.72,1736.0,14,20,0,0,0,0,False,False,False,True,False,False,False,False,True
23,41,24,1,2,1,0,0,11,9,0.75,1107.0,14,20,0,0,0,0,False,False,False,True,False,False,False,False,True
23,30,12,0,0,1,0,0,4,1,1.08,781.0,14,20,0,0,0,0,False,False,False,True,False,False,False,False,True
29,36,35,3,1,4,0,0,3,4,0.77,2947.0,14,20,0,0,0,0,False,False,False,True,False,False,False,False,True
30,29,22,2,0,1,0,0,12,7,0.64,1006.0,14,20,0,0,0,0,False,False,False,True,False,False,False,False,True
21,29,29,4,3,2,0,0,9,15,0.76,1798.0,14,20,0,0,0,0,False,False,False,True,False,True,False,False,False
19,35,17,2,2,0,0,0,11,5,1.06,532.0,14,20,0,0,0,0,False,False,False,True,False,True,False,False,False
18,23,15,0,1,0,0,0,15,0,0.4,245.0,14,20,0,0,0,0,False,False,False,True,False,True,False,False,False
25,37,35,2,2,0,0,0,8,16,0.74,2448.0,14,20,0,0,0,0,False,False,False,True,False,True,False,False,False
20,27,21,1,1,0,0,0,13,4,1.05,795.0,14,20,0,0,0,0,False,False,False,True,False,True,False,False,False
31,41,41,11,4,5,0,0,3,9,0.68,3412.0,14,20,0,0,0,0,False,False,False,True,False,True,False,False,False
23,27,14,0,0,1,0,0,6,7,0.5,641.0,14,20,0,0,0,0,False,False,False,True,False,True,False,False,False
28,60,48,0,1,5,0,0,1,0,2.29,4275.0,15,1,1,1,0,1,False,False,False,True,False,False,False,True,False
29,61,14,0,0,1,0,0,0,1,2.5,1215.0,15,1,1,1,0,0,False,False,False,True,False,False,False,True,False
25,52,43,1,0,6,0,0,5,4,2.49,3468.0,15,1,1,1,0,1,False,False,False,True,False,False,True,False,False
26,51,48,1,1,4,0,0,8,3,2.44,3814.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
27,50,41,3,0,3,0,0,8,8,2.17,2893.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
28,46,34,3,3,2,0,0,3,8,2.5,2698.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
17,59,23,1,0,1,0,0,7,7,2.57,1428.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
28,31,26,2,5,5,0,1,3,7,2.12,1866.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
28,45,24,0,1,1,0,0,4,3,2.38,1862.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
32,48,39,0,1,3,0,0,8,6,2.26,2763.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
21,51,23,0,1,0,0,1,13,4,2.57,962.0,15,1,1,1,0,0,False,False,False,True,False,False,True,False,False
26,60,56,4,7,9,0,0,4,16,2.32,4478.0,15,1,1,1,0,1,False,False,False,True,False,False,False,False,True
20,54,25,1,1,1,0,0,18,3,2.6,850.0,15,1,1,1,0,0,False,False,False,True,False,False,False,False,True
27,60,55,7,8,9,0,0,17,12,2.36,3602.0,15,1,1,1,0,1,False,False,False,True,False,False,False,False,True
31,57,49,10,31,2,0,0,6,22,2.31,3685.0,15,1,1,1,1,1,False,False,False,True,False,False,False,False,True
26,45,21,0,0,1,0,0,17,1,2.62,595.0,15,1,1,1,0,0,False,False,False,True,False,False,False,False,True
31,61,51,11,7,5,0,0,6,17,2.31,3856.0,15,1,1,1,0,0,False,False,False,True,False,False,False,False,True
21,58,53,52,9,6,0,0,3,22,2.32,4131.0,15,1,1,1,0,1,False,False,False,True,False,True,False,False,False
22,54,48,15,8,3,0,0,19,14,2.33,2660.0,15,1,1,1,0,1,False,False,False,True,False,True,False,False,False
22,59,49,17,5,1,0,0,26,5,2.39,2526.0,15,1,1,1,0,0,False,False,False,True,False,True,False,False,False
26,55,50,5,11,6,0,0,9,21,2.48,3487.0,15,1,1,1,0,0,False,False,False,True,False,True,False,False,False
31,61,47,15,13,2,0,0,11,17,2.49,3068.0,15,1,1,1,0,0,False,False,False,True,False,True,False,False,False
24,47,41,0,0,1,0,0,0,0,2.12,3720.0,15,2,0,0,0,0,False,False,False,True,False,False,False,True,False
21,37,33,3,1,4,0,0,1,3,2.12,2815.0,15,2,0,0,0,0,False,False,False,True,False,False,True,False,False
24,49,48,3,0,6,0,0,3,2,2.08,4133.0,15,2,0,0,0,0,False,False,False,True,False,False,True,False,False
24,49,46,2,5,5,0,0,7,17,2.17,3470.0,15,2,0,0,0,0,False,False,False,True,False,False,True,False,False
25,34,33,1,2,5,0,0,5,19,2.06,2411.0,15,2,0,0,0,0,False,False,False,True,False,False,True,False,False
23,33,31,0,2,2,0,0,18,8,2.23,1225.0,15,2,0,0,0,0,False,False,False,True,False,False,True,False,False
25,48,36,1,2,2,0,0,21,9,2.42,1459.0,15,2,0,0,0,0,False,False,False,True,False,False,True,False,False
26,49,24,2,0,2,0,0,9,2,2.13,1400.0,15,2,0,0,0,0,False,False,False,True,False,False,True,False,False
23,47,45,15,7,5,0,0,6,25,2.13,3404.0,15,2,0,0,0,1,False,False,False,True,False,False,False,False,True
21,26,14,0,2,0,0,0,14,1,2.21,196.0,15,2,0,0,0,0,False,False,False,True,False,False,False,False,True
22,47,33,2,6,1,0,0,19,10,1.97,1415.0,15,2,0,0,0,0,False,False,False,True,False,False,False,False,True
29,47,47,9,7,8,0,0,4,13,2.11,3702.0,15,2,0,0,0,0,False,False,False,True,False,False,False,False,True
29,43,40,3,0,6,0,0,11,8,2.13,2694.0,15,2,0,0,0,0,False,False,False,True,False,False,False,False,True
22,27,15,0,0,0,0,0,5,6,2.2,861.0,15,2,0,0,0,0,False,False,False,True,False,False,False,False,True
30,21,16,0,1,0,0,0,5,5,1.63,988.0,15,2,0,0,0,0,False,False,False,True,False,False,False,False,True
20,48,48,15,11,7,0,0,6,18,2.15,3744.0,15,2,0,0,0,1,False,False,False,True,False,True,False,False,False
21,47,46,15,6,5,0,0,6,19,2.11,3440.0,15,2,0,0,0,0,False,False,False,True,False,True,False,False,False
25,33,33,11,7,7,0,0,6,16,2.12,2347.0,15,2,0,0,0,1,False,False,False,True,False,True,False,False,False
27,22,22,1,10,0,0,0,11,10,1.68,1071.0,15,2,0,0,0,0,False,False,False,True,False,True,False,False,False
23,42,39,9,2,3,0,0,21,3,2.05,1861.0,15,2,0,0,0,0,False,False,False,True,False,True,False,False,False
22,30,18,3,3,0,0,0,13,3,2.0,590.0,15,2,0,0,0,0,False,False,False,True,False,True,False,False,False
31,62,58,0,0,1,0,0,0,0,2.1,5250.0,15,3,0,0,0,0,False,False,False,True,False,False,False,True,False
24,46,45,1,0,10,0,0,7,8,2.2,3411.0,15,3,0,0,0,0,False,False,False,True,False,False,True,False,False
23,52,42,2,2,8,0,0,4,9,2.1,3245.0,15,3,0,0,0,0,False,False,False,True,False,False,True,False,False
